lemma,inflection_type,inflected_form,stem,reduplicated_form,subject,object,mood,number,diminutive,locative
zegim,1s - 3s - ind,nizegimaa,/zegim-/,zesegim,first_person_singular,third_person_singular,independent,,FALSE,FALSE
zegim,3s - 3' - ind,ozegimaan,/zegim-/,zesegim,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
zegim,3s - 3' - conj,zegimaad,/zegim-/,zesegim,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
zegim,3s - 3' - ch-conj,zayegimaad,/zegim-/,zesegim,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
zegim,2s - 3 - imp,zegim,/zegim-/,zesegim,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
amaniso,1s - ind,indamanis,/amaniso-/,,first_person_singular,,independent,,FALSE,FALSE
amaniso,1s - ind,nindamanis,/amaniso-/,,first_person_singular,,independent,,FALSE,FALSE
amaniso,1s - ind,nidamanis,/amaniso-/,,first_person_singular,,independent,,FALSE,FALSE
amaniso,3s - ind,amaniso,/amaniso-/,,third_person_singular,,independent,,FALSE,FALSE
amaniso,3s - conj,amanisod,/amaniso-/,,third_person_singular,,conjunct,,FALSE,FALSE
amaniso,3s - ch-conj,emanisod,/amaniso-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
ishkodewaaboo,sg,ishkodewaaboo,/ishkodewaaboow-/,,,,,singular,FALSE,FALSE
ishkodewaaboo,loc,ishkodewaaboong,/ishkodewaaboow-/,,,,,,FALSE,TRUE
wadoop,sg,wadoop,/wadoopy-/,,,,,singular,FALSE,FALSE
wadoop,pl,wadoopiig,/wadoopy-/,,,,,plural,FALSE,FALSE
wadoop,dim,wadoopiins,/wadoopy-/,,,,,,TRUE,FALSE
ataagib,sg,ataagib,/ataagiby-/,,,,,singular,FALSE,FALSE
ataagib,loc,ataagibiing,/ataagiby-/,,,,,,FALSE,TRUE
boonii,1s - ind,imboonii,/boonii-/,baaboonii,first_person_singular,,independent,,FALSE,FALSE
boonii,1s - ind,nimboonii,/boonii-/,baaboonii,first_person_singular,,independent,,FALSE,FALSE
boonii,1s - ind,niboonii,/boonii-/,baaboonii,first_person_singular,,independent,,FALSE,FALSE
boonii,3s - ind,boonii,/boonii-/,baaboonii,third_person_singular,,independent,,FALSE,FALSE
boonii,3s - conj,booniid,/boonii-/,baaboonii,third_person_singular,,conjunct,,FALSE,FALSE
boonii,3s - ch-conj,bwaaniid,/boonii-/,baaboonii,third_person_singular,,changed_conjunct,,FALSE,FALSE
bimaadizi,1s - ind,imbimaadiz,/bimaadizi-/,babimaadizi,first_person_singular,,independent,,FALSE,FALSE
bimaadizi,1s - ind,nimbimaadiz,/bimaadizi-/,babimaadizi,first_person_singular,,independent,,FALSE,FALSE
bimaadizi,1s - ind,nibimaadiz,/bimaadizi-/,babimaadizi,first_person_singular,,independent,,FALSE,FALSE
bimaadizi,3s - ind,bimaadizi,/bimaadizi-/,babimaadizi,third_person_singular,,independent,,FALSE,FALSE
bimaadizi,3s - conj,bimaadizid,/bimaadizi-/,babimaadizi,third_person_singular,,conjunct,,FALSE,FALSE
bimaadizi,3s - ch-conj,bemaadizid,/bimaadizi-/,babimaadizi,third_person_singular,,changed_conjunct,,FALSE,FALSE
miziwe,,miziwe,,,,,,,FALSE,FALSE
mamakii',1s - 3s - ind,nimamakii'aa,/mamakii'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
mamakii',3s - 3' - ind,omamakii'aan,/mamakii'-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
mamakii',3s - 3' - conj,mamakii'aad,/mamakii'-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
mamakii',3s - 3' - ch-conj,memakii'aad,/mamakii'-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
mamakii',2s - 3 - imp,mamakii',/mamakii'-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
mamakii'idim,X - ind,mamakii'idim,/mamakii'idi-/,,indefinite,,independent,,FALSE,FALSE
mamakii'idim,3s - conj,mamakii'iding,/mamakii'idi-/,,third_person_singular,,conjunct,,FALSE,FALSE
mamakii'idim,3s - ch-conj,memakii'iding,/mamakii'idi-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
bagidin,1s - 3s - ind,imbagidinaa,/bagidin-/,babagidinan,first_person_singular,third_person_singular,independent,,FALSE,FALSE
bagidin,1s - 3s - ind,nimbagidinaa,/bagidin-/,babagidinan,first_person_singular,third_person_singular,independent,,FALSE,FALSE
bagidin,1s - 3s - ind,nibagidinaa,/bagidin-/,babagidinan,first_person_singular,third_person_singular,independent,,FALSE,FALSE
bagidin,3s - 3' - ind,obagidinaan,/bagidin-/,babagidinan,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
bagidin,3s - 3' - conj,bagidinaad,/bagidin-/,babagidinan,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
bagidin,3s - 3' - ch-conj,begidinaad,/bagidin-/,babagidinan,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
bagidin,2s - 3 - imp,bagidin,/bagidin-/,babagidinan,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
gegaa,,gegaa,,,,,,,FALSE,FALSE
gegaa,,gegaa go,,,,,,,FALSE,FALSE
nazhikewizi,1s - ind,ninazhikewiz,/nazhikewizi-/,,first_person_singular,,independent,,FALSE,FALSE
nazhikewizi,3s - ind,nazhikewizi,/nazhikewizi-/,,third_person_singular,,independent,,FALSE,FALSE
nazhikewizi,3s - conj,nazhikewizid,/nazhikewizi-/,,third_person_singular,,conjunct,,FALSE,FALSE
nazhikewizi,3s - ch-conj,nezhikewizid,/nazhikewizi-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
bimi-,ch-conj,bemi-,,,,,changed_conjunct,,FALSE,FALSE
zhishwajayi'ii,,zhishwajayi'ii,,,,,,,FALSE,FALSE
ozhibii'igan,sg,ozhibii'igan,/ozhibii'igan-/,,,,,singular,FALSE,FALSE
ozhibii'igan,pl,ozhibii'iganan,/ozhibii'igan-/,,,,,plural,FALSE,FALSE
ozhibii'igan,dim,ozhibii'igaans,/ozhibii'igan-/,,,,,,TRUE,FALSE
ozhibii'igan,loc,ozhibii'iganing,/ozhibii'igan-/,,,,,,FALSE,TRUE
azhigwa,,azhigwa,,,,,,,FALSE,FALSE
gaye,,gaye,,,,,,,FALSE,FALSE
memeshkwad,,memeshkwad,,,,,,,FALSE,FALSE
aanawi,,aanawi,,,,,,,FALSE,FALSE
biiwaabiko-jiimaan,sg,biiwaabiko-jiimaan,/biiwaabiko-jiimaan-/,,,,,singular,FALSE,FALSE
biiwaabiko-jiimaan,pl,biiwaabiko-jiimaanan,/biiwaabiko-jiimaan-/,,,,,plural,FALSE,FALSE
biiwaabiko-jiimaan,dim,biiwaabiko-jiimaanens,/biiwaabiko-jiimaan-/,,,,,,TRUE,FALSE
biiwaabiko-jiimaan,loc,biiwaabiko-jiimaaning,/biiwaabiko-jiimaan-/,,,,,,FALSE,TRUE
apane,,apane,,,,,,,FALSE,FALSE
maamakaadendam,1s - ind,nimaamakaadendam,/maamakaadend+am-/,,first_person_singular,,independent,,FALSE,FALSE
maamakaadendam,3s - ind,maamakaadendam,/maamakaadend+am-/,,third_person_singular,,independent,,FALSE,FALSE
maamakaadendam,3s - 0 - conj,maamakaadendang,/maamakaadend+am-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
maamakaadendam,3s - 0 - ch-conj,mayaamakaadendang,/maamakaadend+am-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
maamakaadakamig,,maamakaadakamig,,,,,,,FALSE,FALSE
gwaashkwezi,1s - ind,ingwaashkwez,/gwaashkwezi-/,gwaakwaashkwezi,first_person_singular,,independent,,FALSE,FALSE
gwaashkwezi,1s - ind,ningwaashkwez,/gwaashkwezi-/,gwaakwaashkwezi,first_person_singular,,independent,,FALSE,FALSE
gwaashkwezi,1s - ind,nigwaashkwez,/gwaashkwezi-/,gwaakwaashkwezi,first_person_singular,,independent,,FALSE,FALSE
gwaashkwezi,3s - ind,gwaashkwezi,/gwaashkwezi-/,gwaakwaashkwezi,third_person_singular,,independent,,FALSE,FALSE
gwaashkwezi,3s - conj,gwaashkwezid,/gwaashkwezi-/,gwaakwaashkwezi,third_person_singular,,conjunct,,FALSE,FALSE
gwaashkwezi,3s - ch-conj,gwayaashkwezid,/gwaashkwezi-/,gwaakwaashkwezi,third_person_singular,,changed_conjunct,,FALSE,FALSE
aakoziiwidaabaan,sg,aakoziiwidaabaan,/aakoziiwidaabaan-/,,,,,singular,FALSE,FALSE
aakoziiwidaabaan,pl,aakoziiwidaabaanag,/aakoziiwidaabaan-/,,,,,plural,FALSE,FALSE
aakoziiwidaabaan,dim,aakoziiwidaabaanens,/aakoziiwidaabaan-/,,,,,,TRUE,FALSE
aakoziiwidaabaan,loc,aakoziiwidaabaaning,/aakoziiwidaabaan-/,,,,,,FALSE,TRUE
gichi-mookomaan,sg,gichi-mookomaan,/gichi-mookomaan-/,,,,,singular,FALSE,FALSE
gichi-mookomaan,pl,gichi-mookomaanag,/gichi-mookomaan-/,,,,,plural,FALSE,FALSE
gichi-mookomaan,dim,gichi-mookomaanens,/gichi-mookomaan-/,,,,,,TRUE,FALSE
jaaga'e,1s - ind,injaaga'e,/jaaga'e-/,,first_person_singular,,independent,,FALSE,FALSE
jaaga'e,1s - ind,ninjaaga'e,/jaaga'e-/,,first_person_singular,,independent,,FALSE,FALSE
jaaga'e,1s - ind,nijaaga'e,/jaaga'e-/,,first_person_singular,,independent,,FALSE,FALSE
jaaga'e,3s - ind,jaaga'e,/jaaga'e-/,,third_person_singular,,independent,,FALSE,FALSE
jaaga'e,3s - conj,jaaga'ed,/jaaga'e-/,,third_person_singular,,conjunct,,FALSE,FALSE
jaaga'e,3s - ch-conj,jayaaga'ed,/jaaga'e-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
aanikoobijigan,sg,aanikoobijigan,/aanikoobijigan-/,,,,,singular,FALSE,FALSE
aanikoobijigan,pl,aanikoobijiganag,/aanikoobijigan-/,,,,,plural,FALSE,FALSE
aanikoobijigan,dim,aanikoobijigaans,/aanikoobijigan-/,,,,,,TRUE,FALSE
boonakajigan,sg,boonakajigan,/boonakajigan-/,,,,,singular,FALSE,FALSE
boonakajigan,pl,boonakajiganan,/boonakajigan-/,,,,,plural,FALSE,FALSE
boonakajigan,dim,boonakajigaans,/boonakajigan-/,,,,,,TRUE,FALSE
boonakajigan,loc,boonakajiganing,/boonakajigan-/,,,,,,FALSE,TRUE
boonakadoon,1s - 0s - ind,imboonakadoon,/boonakad-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
boonakadoon,1s - 0s - ind,nimboonakadoon,/boonakad-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
boonakadoon,1s - 0s - ind,niboonakadoon,/boonakad-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
boonakadoon,3s - 0s - ind,oboonakadoon,/boonakad-/,,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
boonakadoon,3s - 0 - conj,boonakadood,/boonakad-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
boonakadoon,3s - 0 - ch-conj,bwaanakadood,/boonakad-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
boonakadoon,2s - 0 - imp,boonakadoon,/boonakad-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
miinawaa,,miinawaa,,,,,,,FALSE,FALSE
biijigidaazo,1s - ind,imbiijigidaaz,/biijigidaazo-/,baabiijigidaazo,first_person_singular,,independent,,FALSE,FALSE
biijigidaazo,1s - ind,nimbiijigidaaz,/biijigidaazo-/,baabiijigidaazo,first_person_singular,,independent,,FALSE,FALSE
biijigidaazo,1s - ind,nibiijigidaaz,/biijigidaazo-/,baabiijigidaazo,first_person_singular,,independent,,FALSE,FALSE
biijigidaazo,3s - ind,biijigidaazo,/biijigidaazo-/,baabiijigidaazo,third_person_singular,,independent,,FALSE,FALSE
biijigidaazo,3s - conj,biijigidaazod,/biijigidaazo-/,baabiijigidaazo,third_person_singular,,conjunct,,FALSE,FALSE
biijigidaazo,3s - ch-conj,baajigidaazod,/biijigidaazo-/,baabiijigidaazo,third_person_singular,,changed_conjunct,,FALSE,FALSE
nishki',1s - 3s - ind,ninishki'aa,/nishki'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
nishki',3s - 1s - ind,ninishki'ig,/nishki'-/,,third_person_singular,first_person_singular,independent,,FALSE,FALSE
nishki',1s - 2s - ind,ginishki'in,/nishki'-/,,first_person_singular,second_person_singular,independent,,FALSE,FALSE
nishki',2s - 1s - ind,ginishki',/nishki'-/,,second_person_singular,first_person_singular,independent,,FALSE,FALSE
nishki',3s - 3' - ind,onishki'aan,/nishki'-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
nishki',3s - 3' - conj,nishki'aad,/nishki'-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
nishki',3s - 3' - ch-conj,neshki'aad,/nishki'-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
nishki',2s - 3 - imp del,nishki',/nishki'-/,,second_person_singular,third_person_number_not_shown,delayed_imperative,,FALSE,FALSE
wewebanaabiiwinini,sg,wewebanaabiiwinini,/wewebanaabiiwininiw-/,,,,,singular,FALSE,FALSE
wewebanaabiiwinini,pl,wewebanaabiiwininiwag,/wewebanaabiiwininiw-/,,,,,plural,FALSE,FALSE
nishkaajitaa,1s - ind,ninishkaajitaa,/nishkaajitaa-/,,first_person_singular,,independent,,FALSE,FALSE
nishkaajitaa,3s - ind,nishkaajitaa,/nishkaajitaa-/,,third_person_singular,,independent,,FALSE,FALSE
nishkaajitaa,3s - conj,nishkaajitaad,/nishkaajitaa-/,,third_person_singular,,conjunct,,FALSE,FALSE
nishkaajitaa,3s - ch-conj,neshkaajitaad,/nishkaajitaa-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
nishkaadizi,1s - ind,ninishkaadiz,/nishkaadizi-/,,first_person_singular,,independent,,FALSE,FALSE
nishkaadizi,3s - ind,nishkaadizi,/nishkaadizi-/,,third_person_singular,,independent,,FALSE,FALSE
nishkaadizi,1s - conj,nishkaadiziyaan,/nishkaadizi-/,,first_person_singular,,conjunct,,FALSE,FALSE
nishkaadizi,3s - conj,nishkaadizid,/nishkaadizi-/,,third_person_singular,,conjunct,,FALSE,FALSE
nishkaadizi,3s - ch-conj,neshkaadizid,/nishkaadizi-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
awakaan,sg,awakaan,/awakaan-/,,,,,singular,FALSE,FALSE
awakaan,pl,awakaanag,/awakaan-/,,,,,plural,FALSE,FALSE
awakaan,dim,awakaanens,/awakaan-/,,,,,,TRUE,FALSE
awakaan,pej,awakaanish,/awakaan-/,,,,,,FALSE,FALSE
bikwaakoganaan,sg,bikwaakoganaan,/bikwaakoganaan-/,,,,,singular,FALSE,FALSE
bikwaakoganaan,pl,bikwaakoganaanan,/bikwaakoganaan-/,,,,,plural,FALSE,FALSE
bikwaakoganaan,dim,bikwaakoganaanens,/bikwaakoganaan-/,,,,,,TRUE,FALSE
bikwaakoganaan,loc,bikwaakoganaaning,/bikwaakoganaan-/,,,,,,FALSE,TRUE
wiindamaage,1s - ind,niwiindamaage,/wiindamaage-/,waawiindamaage,first_person_singular,,independent,,FALSE,FALSE
wiindamaage,3s - ind,wiindamaage,/wiindamaage-/,waawiindamaage,third_person_singular,,independent,,FALSE,FALSE
wiindamaage,3s - conj,wiindamaaged,/wiindamaage-/,waawiindamaage,third_person_singular,,conjunct,,FALSE,FALSE
wiindamaage,3s - ch-conj,waandamaaged,/wiindamaage-/,waawiindamaage,third_person_singular,,changed_conjunct,,FALSE,FALSE
migoshkaaji',1s - 3s - ind,nimigoshkaaji'aa,/migoshkaaji'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
migoshkaaji',3s - 3' - ind,omigoshkaaji'aan,/migoshkaaji'-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
migoshkaaji',3s - 3' - conj,migoshkaaji'aad,/migoshkaaji'-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
migoshkaaji',3s - 3' - ch-conj,megoshkaaji'aad,/migoshkaaji'-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
migoshkaaji',2s - 3 - imp,migoshkaaji',/migoshkaaji'-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
migoshkaadendam,1s - ind,nimigoshkaadendam,/migoshkaadend+am-/,,first_person_singular,,independent,,FALSE,FALSE
migoshkaadendam,3s - ind,migoshkaadendam,/migoshkaadend+am-/,,third_person_singular,,independent,,FALSE,FALSE
migoshkaadendam,3s - conj,migoshkaadendang,/migoshkaadend+am-/,,third_person_singular,,conjunct,,FALSE,FALSE
migoshkaadendam,3s - ch-conj,megoshkaadendang,/migoshkaadend+am-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
aazhidem,1s - 3s - ind,indaazhidemaa,/aazhidem-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
aazhidem,1s - 3s - ind,nindaazhidemaa,/aazhidem-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
aazhidem,1s - 3s - ind,nidaazhidemaa,/aazhidem-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
aazhidem,3s - 3' - ind,odaazhidemaan,/aazhidem-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
aazhidem,3s - 3' - conj,aazhidemaad,/aazhidem-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
aazhidem,3s - 3' - ch-conj,ayaazhidemaad,/aazhidem-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
aazhidem,2s - 3 - imp,aazhidem,/aazhidem-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
nakwetam,1s - ind,ninakwetam,/nakwet+am-/,,first_person_singular,,independent,,FALSE,FALSE
nakwetam,3s - ind,nakwetam,/nakwet+am-/,,third_person_singular,,independent,,FALSE,FALSE
nakwetam,3s - conj,nakwetang,/nakwet+am-/,,third_person_singular,,conjunct,,FALSE,FALSE
nakwetam,3s - ch-conj,nekwetang,/nakwet+am-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
enigoo,sg,enigoo,/enigoow-/,,,,,singular,FALSE,FALSE
enigoo,pl,enigoog,/enigoow-/,,,,,plural,FALSE,FALSE
enigoo,dim,enigoons,/enigoow-/,,,,,,TRUE,FALSE
eshkan,sg,eshkan,/eshkan-/,,,,,singular,FALSE,FALSE
eshkan,pl,eshkanag,/eshkan-/,,,,,plural,FALSE,FALSE
eshkan,dim,eshkanens,/eshkan-/,,,,,,TRUE,FALSE
nijiid,sg,nijiid,/=jiidy-/,,,,,singular,FALSE,FALSE
nijiid,loc,nijiidiing,/=jiidy-/,,,,,,FALSE,TRUE
nijiid,dim,nijiidiins,/=jiidy-/,,,,,,TRUE,FALSE
nijiid,pej,nijiidiish,/=jiidy-/,,,,,,FALSE,FALSE
ojaanimendam,1s - ind,indoojaanimendam,/ojaanimend+am-/,,first_person_singular,,independent,,FALSE,FALSE
ojaanimendam,1s - ind,nindoojaanimendam,/ojaanimend+am-/,,first_person_singular,,independent,,FALSE,FALSE
ojaanimendam,1s - ind,nidoojaanimendam,/ojaanimend+am-/,,first_person_singular,,independent,,FALSE,FALSE
ojaanimendam,3s - ind,ojaanimendam,/ojaanimend+am-/,,third_person_singular,,independent,,FALSE,FALSE
ojaanimendam,3s - conj,ojaanimendang,/ojaanimend+am-/,,third_person_singular,,conjunct,,FALSE,FALSE
ojaanimendam,3s - ch-conj,wejaanimendang,/ojaanimend+am-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
awiya,sg,awiya,,,,,,singular,FALSE,FALSE
aanawi,,aanawi,,,,,,,FALSE,FALSE
gegoo,,gegoo,,,,,,,FALSE,FALSE
bakiboode,0s - ind,bakiboode,/bakiboode-/,,singular_inanimate,,independent,,FALSE,FALSE
bakiboode,0s - conj,bakiboodeg,/bakiboode-/,,singular_inanimate,,conjunct,,FALSE,FALSE
bakiboode,0s - ch-conj,bekiboodeg,/bakiboode-/,,singular_inanimate,,changed_conjunct,,FALSE,FALSE
bakiboode,0s - ind - aug,bakiboodemagad,/bakiboode-/,,singular_inanimate,,independent,,FALSE,FALSE
gaagiizom,1s - 3s - ind,ingaagiizomaa,/gaagiizom-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gaagiizom,1s - 3s - ind,ningaagiizomaa,/gaagiizom-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gaagiizom,1s - 3s - ind,nigaagiizomaa,/gaagiizom-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gaagiizom,3s - 3' - ind,ogaagiizomaan,/gaagiizom-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
gaagiizom,3s - 3' - conj,gaagiizomaad,/gaagiizom-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
gaagiizom,3s - 3' - ch-conj,gayaagiizomaad,/gaagiizom-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
gaagiizom,2s - 3 - imp,gaagiizom,/gaagiizom-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
bi-naagwad,0s - ind,bi-naagwad,/bi-naagwad-/,,singular_inanimate,,independent,,FALSE,FALSE
bi-naagwad,0s - conj,bi-naagwak,/bi-naagwad-/,,singular_inanimate,,conjunct,,FALSE,FALSE
bi-naagwad,0s - ch-conj,ba-naagwak,/bi-naagwad-/,,singular_inanimate,,changed_conjunct,,FALSE,FALSE
aanzinaago',1s - 3s - ind,indaanzinaago'aa,/aanzinaago'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
aanzinaago',1s - 3s - ind,nindaanzinaago'aa,/aanzinaago'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
aanzinaago',1s - 3s - ind,nidaanzinaago'aa,/aanzinaago'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
aanzinaago',3s - 3' - ind,odaanzinaago'aan,/aanzinaago'-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
aanzinaago',3s - 3' - conj,aanzinaago'aad,/aanzinaago'-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
aanzinaago',3s - 3' - ch-conj,ayaanzinaago'aad,/aanzinaago'-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
aanzinaago',2s - 3 - imp,aanzinaago',/aanzinaago'-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
gaagiizom,1s - 3s - ind,ingaagiizomaa,/gaagiizom-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gaagiizom,1s - 3s - ind,ningaagiizomaa,/gaagiizom-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gaagiizom,1s - 3s - ind,nigaagiizomaa,/gaagiizom-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gaagiizom,3s - 3' - ind,ogaagiizomaan,/gaagiizom-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
gaagiizom,3s - 3' - conj,gaagiizomaad,/gaagiizom-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
gaagiizom,3s - 3' - ch-conj,gayaagiizomaad,/gaagiizom-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
gaagiizom,2s - 3 - imp,gaagiizom,/gaagiizom-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
mishiimin,sg,mishiimin,/mishiimin-/,,,,,singular,FALSE,FALSE
mishiimin,pl,mishiiminag,/mishiimin-/,,,,,plural,FALSE,FALSE
mishiimin,dim,mishiiminens,/mishiimin-/,,,,,,TRUE,FALSE
mishiimin,loc,mishiimining,/mishiimin-/,,,,,,FALSE,TRUE
